Season,Week,Running_Order,Celebrity,Ballroom_Partner,Couple,Dance_Style,Weekly_Bottom_Two_Status
14,5,3,Maria & Derek,,Maria & Derek,Salsa,Safe
14,5,4,Katherine & Mark,,Katherine & Mark,Argentine tango,Safe
14,5,5,Gavin & Karina,,Gavin & Karina,Samba,Bottom Two
14,5,6,William & Cheryl,,William & Cheryl,Argentine tango,Safe
14,5,7,Gladys & Tristan,,Gladys & Tristan,Samba,Safe
14,5,8,Roshon & Chelsie,,Roshon & Chelsie,Salsa,Safe
14,5,9,Donald & Peta,,Donald & Peta,Argentine tango,Safe
14,5,1,Gavin & Karina,,Gavin & Karina,Cha-cha-cha,Eliminated
14,5,2,Jaleel & Kym,,Jaleel & Kym,Safe,Eliminated
14,6,1,Gladys & Tristan,,Gladys & Tristan,Rumba,Bottom Two
14,6,2,Maria & Derek,,Maria & Derek,Foxtrot,Safe
14,6,3,Roshon & Chelsie,,Roshon & Chelsie,Rumba,Bottom Two
14,6,4,Katherine & Mark,,Katherine & Mark,Samba,Safe
14,6,5,Donald & Peta,,Donald & Peta,Foxtrot,Safe
14,6,6,Melissa & Maks,,Melissa & Maks,Viennese waltz,Safe
14,6,7,Jaleel & Kym,,Jaleel & Kym,Cha-cha-cha,Safe
14,6,8,William & Cheryl,,William & Cheryl,Rumba,Safe
14,6,9,Gladys & Tristan,,Gladys & Tristan,Freestyle Marathon,Safe
14,6,10,Maria & Derek,,Maria & Derek,,Safe
14,6,11,Roshon & Chelsie,,Roshon & Chelsie,,Safe
14,6,12,Melissa & Maks,,Melissa & Maks,,Safe
14,6,13,Donald & Peta,,Donald & Peta,,Safe
14,6,14,Jaleel & Kym,,Jaleel & Kym,,Safe
14,6,15,William & Cheryl,,William & Cheryl,,Safe
14,6,16,Katherine & Mark,,Katherine & Mark,,Safe
14,6,1,Roshon & Chelsie,,Roshon & Chelsie,Jive,Safe
14,6,2,Gladys & Tristan,,Gladys & Tristan,Eliminated,Safe
14,7,1,Katherine & Mark,,Katherine & Mark,Rumba,Safe
14,7,2,Melissa & Maks,,Melissa & Maks,Argentine tango,Safe
14,7,3,William & Cheryl,,William & Cheryl,Viennese waltz,Safe
14,7,4,Roshon & Chelsie,,Roshon & Chelsie,Argentine tango,Bottom Two
14,7,5,Donald & Peta,,Donald & Peta,Viennese waltz,Safe
14,7,6,Maria & Derek,,Maria & Derek,Paso doble,Safe
14,7,7,Jaleel & Kym,,Jaleel & Kym,Viennese waltz,Bottom Two
14,7,8,Jaleel & Kym,Katherine & Mark,Jaleel & Kym / Katherine & Mark / Maria & Derek / Roshon & Chelsie,Team Tango,Bottom Two
14,7,9,Melissa & Maks,William & Cheryl,Melissa & Maks / William & Cheryl / Donald & Peta,Team Paso doble,Bottom Two
14,7,1,Roshon & Chelsie,,Roshon & Chelsie,Rumba,Safe
14,7,2,Jaleel & Kym,,Jaleel & Kym,Eliminated,Safe
14,8,1,Donald & Peta,,Donald & Peta,Tango,Safe
14,8,1,Donald & Peta,,Donald & Peta,,Safe
14,8,2,Maria & Derek,,Maria & Derek,Viennese waltz,Safe
14,8,2,Maria & Derek,,Maria & Derek,,Safe
14,8,3,Melissa & Maks,,Melissa & Maks,Foxtrot,Eliminated
14,8,3,Melissa & Maks,,Melissa & Maks,,Eliminated
14,8,4,Katherine & Mark,,Katherine & Mark,Viennese waltz,Safe
14,8,4,Katherine & Mark,,Katherine & Mark,,Safe
14,8,5,Roshon & Chelsie,,Roshon & Chelsie,Foxtrot,Eliminated
14,8,5,Roshon & Chelsie,,Roshon & Chelsie,,Eliminated
14,8,6,William & Cheryl,,William & Cheryl,Foxtrot,Safe
14,8,6,William & Cheryl,,William & Cheryl,,Safe
14,9,1,William & Cheryl,,William & Cheryl,Tango,Safe
14,9,1,William & Cheryl,,William & Cheryl,,Safe
14,9,2,Katherine & Mark,,Katherine & Mark,Quickstep,Safe
14,9,2,Katherine & Mark,,Katherine & Mark,,Safe
14,9,3,Donald & Peta,,Donald & Peta,Waltz,Safe
14,9,3,Donald & Peta,,Donald & Peta,,Safe
14,9,4,Maria & Derek,,Maria & Derek,Argentine tango,Eliminated
14,9,4,Maria & Derek,,Maria & Derek,,Eliminated
14,10,1,William & Cheryl,,William & Cheryl,Cha-cha-cha,
14,10,1,William & Cheryl,,William & Cheryl,,
14,10,2,Katherine & Mark,,Katherine & Mark,Paso doble,
14,10,2,Katherine & Mark,,Katherine & Mark,,
14,10,3,Donald & Peta,,Donald & Peta,Argentine tango,
14,10,3,Donald & Peta,,Donald & Peta,,
14,10,1,William & Cheryl,,William & Cheryl,Salsa,Third Place
14,10,2,Katherine & Mark,,Katherine & Mark,Jive,Runners-Up
14,10,3,Donald & Peta,,Donald & Peta,Cha-cha-cha,Winners
15,1,1,Inaba,,Inaba,,
15,1,2,Joey & Kym,,Joey & Kym,7.0,Cha-Cha-Cha
15,1,3,Shawn & Derek,,Shawn & Derek,7.5,Foxtrot
15,1,4,Sabrina & Louis,,Sabrina & Louis,7.5,Cha-Cha-Cha
15,1,5,Hélio & Chelsie,,Hélio & Chelsie,7.0,Foxtrot
15,1,6,Pamela & Tristan,,Pamela & Tristan,6.0,Cha-Cha-Cha
15,1,7,Melissa & Tony,,Melissa & Tony,7.0,Foxtrot
15,1,8,Apolo & Karina,,Apolo & Karina,7.5,Cha-Cha-Cha
15,1,9,Gilles & Peta,,Gilles & Peta,8.0,Foxtrot
15,1,10,Bristol & Mark,,Bristol & Mark,6.5,Cha-Cha-Cha
15,1,11,Drew & Anna,,Drew & Anna,7.5,Foxtrot
15,1,12,Kelly & Val,,Kelly & Val,7.5,Cha-Cha-Cha
15,1,13,Kirstie & Maks,,Kirstie & Maks,6.5,Foxtrot
15,1,14,Emmitt & Cheryl,,Emmitt & Cheryl,8.0,Cha-Cha-Cha
15,2,1,Inaba,,Inaba,,
15,2,2,Melissa & Tony,,Melissa & Tony,7.5,Jive
15,2,3,Bristol & Mark,,Bristol & Mark,6.0,Quickstep
15,2,4,Hélio & Chelsie,,Hélio & Chelsie,7.5,Jive
15,2,5,Apolo & Karina,,Apolo & Karina,8.0,Quickstep
15,2,6,Sabrina & Louis,,Sabrina & Louis,8.5,Quickstep
15,2,7,Kirstie & Maks,,Kirstie & Maks,7.0,Jive
15,2,8,Emmitt & Cheryl,,Emmitt & Cheryl,7.5,Quickstep
15,2,9,Drew & Anna,,Drew & Anna,7.5,Jive
15,2,10,Joey & Kym,,Joey & Kym,7.5,Quickstep
15,2,11,Shawn & Derek,,Shawn & Derek,8.5,Jive
15,2,12,Kelly & Val,,Kelly & Val,7.5,Quickstep
15,2,13,Gilles & Peta,,Gilles & Peta,8.5,Jive
15,3,1,Cha-cha-cha,,Cha-cha-cha,8.0,""" Crazy In Love "" — Beyoncé , Feat. Jay-Z"
15,3,2,Tango,,Tango,8.5,""" Sweet Dreams (Are Made Of This) "" — Eurythmics"
15,3,3,Samba,,Samba,9.0,""" Conga "" — Gloria Estefan"
15,3,4,Foxtrot,,Foxtrot,8.5,""" Fever "" — Michael Bublé"
15,3,5,Paso doble,,Paso doble,9.0,""" España Cañí "" — Erich Kunzel"
15,3,6,Cha-cha-cha,,Cha-cha-cha,8.0,""" Moves Like Jagger "" — Maroon 5 , Feat. Christina Aguilera"
15,3,7,Paso doble,,Paso doble,8.5,""" Free Your Mind "" — En Vogue"
15,3,7,Paso doble,,Paso doble,8.5,""" Canción Del Mariachi "" — Los Lobos & Antonio Banderas"
15,3,8,Quickstep,,Quickstep,8.5,""" Mr. Pinstripe Suit "" — Big Bad Voodoo Daddy"
15,3,9,Paso doble,,Paso doble,7.5,""" Living On Video "" — Trans-X"
15,3,10,Quickstep,,Quickstep,9.5,""" Hey! Pachuco! "" — Royal Crown Revue"
15,4,1,Inaba,,Inaba,Tonioli,
15,4,2,Kirstie & Maks,,Kirstie & Maks,7.5,Charleston
15,4,3,Bristol & Mark,,Bristol & Mark,8.0,Rock And Roll
15,4,4,Sabrina & Louis,,Sabrina & Louis,8.5,Disco
15,4,5,Emmitt & Cheryl,,Emmitt & Cheryl,9.0,Bolero
15,4,6,Gilles & Peta,,Gilles & Peta,10.0,Bollywood
15,4,7,Melissa & Tony,,Melissa & Tony,9.5,Jitterbug
15,4,8,Shawn & Derek,,Shawn & Derek,10.0,Mambo
15,4,9,Apolo & Karina,,Apolo & Karina,8.5,Hip-Hop
15,4,10,Kelly & Val,,Kelly & Val,9.5,Contemporary
15,5,1,Inaba,,Inaba,,
15,5,2,Kelly & Val,,Kelly & Val,8.5,
15,5,3,Gilles & Peta,,Gilles & Peta,10.0,
15,5,4,Kirstie & Maks,,Kirstie & Maks,8.5,
15,5,5,Emmitt & Cheryl,,Emmitt & Cheryl,10.0,
15,5,6,Apolo & Karina,Melissa & Tony,Apolo & Karina / Melissa & Tony / Sabrina & Louis / Shawn & Derek,10.0,
15,5,1,Inaba,,Inaba,,
15,5,2,Melissa & Tony,,Melissa & Tony,9.0,
15,5,3,Shawn & Derek,,Shawn & Derek,10.0,
15,5,4,Apolo & Karina,,Apolo & Karina,9.0,
15,5,5,Sabrina & Louis,,Sabrina & Louis,9.5,
15,5,6,Emmitt & Cheryl,Gilles & Peta,Emmitt & Cheryl / Gilles & Peta / Kelly & Val / Kirstie & Maks,9.0,
15,6,1,Inaba,,Inaba,,
15,6,2,Gilles & Peta,,Gilles & Peta,9.5,Cha-Cha-Cha
15,6,3,Sabrina & Louis,,Sabrina & Louis,10.0,Rumba
15,6,4,Kelly & Val,,Kelly & Val,9.0,Tango
15,6,5,Melissa & Tony,,Melissa & Tony,10.0,Viennese Waltz
15,6,6,Shawn & Derek,,Shawn & Derek,10.0,Cha-Cha-Cha
15,6,7,Kirstie & Maks,,Kirstie & Maks,9.5,Rumba
15,6,8,Apolo & Karina,,Apolo & Karina,10.0,Viennese Waltz
15,6,9,Emmitt & Cheryl,,Emmitt & Cheryl,9.5,Foxtrot
15,6,10,Apolo & Karina,Emmitt & Cheryl,Apolo & Karina / Emmitt & Cheryl / Gilles & Peta / Kelly & Val / Melissa & Tony / Sabrina & Louis / Shawn & Derek,""" Save a Horse (Ride a Cowboy) "" — Big & Rich & ""I Play Chicken with a Train"" — Cowboy Troy",Foxtrot
15,7,1,Inaba,,Inaba,,
15,7,2,Apolo & Karina,,Apolo & Karina,9.0,
15,7,3,Emmitt & Cheryl,,Emmitt & Cheryl,9.5,
15,7,4,Kirstie & Maks,,Kirstie & Maks,8.0,
15,7,5,Kelly & Val,,Kelly & Val,9.0,
15,7,6,Melissa & Tony,,Melissa & Tony,9.5,
15,7,7,Shawn & Mark,,Shawn & Mark,10.0,
15,7,8,Gilles & Peta,,Gilles & Peta,9.5,
15,7,9,Kirstie & Maks,,Kirstie & Maks,""" Do Your Thing "" — Basement Jaxx",
15,7,10,Gilles & Peta,,Gilles & Peta,,
15,7,11,Apolo & Karina,,Apolo & Karina,,
15,7,12,Emmitt & Cheryl,,Emmitt & Cheryl,,
15,7,13,Shawn & Mark,,Shawn & Mark,,
15,7,14,Kelly & Val,,Kelly & Val,,
15,7,15,Melissa & Tony,,Melissa & Tony,,
15,8,1,Inaba,,Inaba,,
15,8,2,Shawn & Derek,,Shawn & Derek,10.0,Viennese Waltz
15,8,3,10.0,,10.0,Samba,Viennese Waltz
15,8,4,Apolo & Karina,,Apolo & Karina,10.0,Tango
15,8,5,9.5,,9.5,Jive,Tango
15,8,6,Kirstie & Maks,,Kirstie & Maks,9.0,Viennese Waltz
15,8,7,8.0,,8.0,Paso doble,Viennese Waltz
15,8,8,Kelly & Val,,Kelly & Val,9.5,Viennese Waltz
15,8,9,9.5,,9.5,Jive,Viennese Waltz
15,8,10,Gilles & Peta,,Gilles & Peta,10.0,Quickstep
15,8,11,9.5,,9.5,Salsa,Quickstep
15,8,12,Emmitt & Cheryl,,Emmitt & Cheryl,9.5,Viennese Waltz
15,8,13,10.0,,10.0,Salsa,Viennese Waltz
15,8,14,Melissa & Tony,,Melissa & Tony,10.0,Quickstep
15,8,15,10.0,,10.0,Paso doble,Quickstep
15,9,1,Inaba,,Inaba,,
15,9,2,Melissa & Tony,,Melissa & Tony,9.0,"""Caveman"" Hustle"
15,9,3,10.0,,10.0,30.0,""" Dirty Diana "" — Michael Jackson"
15,9,4,Shawn & Derek,,Shawn & Derek,10.0,""" Knight Rider "" Bhangra"
15,9,5,9.0,,9.0,29.0,""" Bad "" — Michael Jackson"
15,9,6,Apolo & Karina,,Apolo & Karina,9.5,"""Big Top"" Jazz"
15,9,7,10.0,,10.0,30.0,""" Man In The Mirror "" — Michael Jackson"
15,9,8,Emmitt & Cheryl,,Emmitt & Cheryl,9.0,"""Espionage"" Lindy Hop"
15,9,9,9.0,,9.0,27.0,""" Leave Me Alone "" — Michael Jackson"
15,9,10,Kelly & Val,,Kelly & Val,8.5,"""Surfer"" Flamenco"
15,9,11,9.5,,9.5,28.5,""" I Just Can'T Stop Loving You "" — Michael Jackson"
15,10,1,Inaba,,Inaba,,
15,10,2,Kelly & Val,,Kelly & Val,10.0,
15,10,3,10.0,,10.0,29.5,
15,10,4,Melissa & Tony,,Melissa & Tony,10.0,
15,10,5,10.0,,10.0,30.0,
15,10,6,Shawn & Derek,,Shawn & Derek,9.5,
15,10,7,10.0,,10.0,30.0,
15,10,1,Inaba,,Inaba,,
15,10,2,Kelly & Val,,Kelly & Val,9.5,Jive
15,10,3,Melissa & Tony,,Melissa & Tony,9.5,Samba
15,10,4,Shawn & Derek,,Shawn & Derek,10.0,Cha-Cha-Cha
16,1,1,Kellie & Derek,,Kellie & Derek,Cha-cha-cha,
16,1,2,Victor & Lindsay,,Victor & Lindsay,Foxtrot,
16,1,3,Ingo & Kym,,Ingo & Kym,Contemporary,
16,1,4,Lisa & Gleb,,Lisa & Gleb,Foxtrot,
16,1,5,D.L. & Cheryl,,D.L. & Cheryl,Cha-cha-cha,
16,1,6,Zendaya & Val,,Zendaya & Val,Contemporary,
16,1,7,Sean & Peta,,Sean & Peta,Foxtrot,
16,1,8,Alexandra & Mark,,Alexandra & Mark,Cha-cha-cha,
16,1,9,Dorothy & Tristan,,Dorothy & Tristan,Contemporary,
16,1,10,Wynonna & Tony,,Wynonna & Tony,Cha-cha-cha,
16,1,11,Andy & Sharna,,Andy & Sharna,Foxtrot,
16,1,12,Jacoby & Karina,,Jacoby & Karina,Cha-cha-cha,
16,2,1,Ingo & Kym,,Ingo & Kym,Quickstep,Safe
16,2,2,Dorothy & Tristan,,Dorothy & Tristan,Jive,Withdrew
16,2,3,Jacoby & Karina,,Jacoby & Karina,Jazz,Safe
16,2,4,Victor & Lindsay,,Victor & Lindsay,Jive,Bottom Two
16,2,5,Wynonna & Tony,,Wynonna & Tony,Quickstep,Safe
16,2,6,Zendaya & Val,,Zendaya & Val,Jive,Safe
16,2,7,Andy & Sharna,,Andy & Sharna,Jazz,Safe
16,2,8,Sean & Peta,,Sean & Peta,Jive,Safe
16,2,9,Alexandra & Mark,,Alexandra & Mark,Quickstep,Safe
16,2,10,Lisa & Gleb,,Lisa & Gleb,Jive,Bottom Two
16,2,11,D.L. & Cheryl,,D.L. & Cheryl,Quickstep,Safe
16,2,12,Kellie & Derek,,Kellie & Derek,Jazz,Safe
16,3,1,Alexandra & Mark,,Alexandra & Mark,Viennese waltz,Safe
16,3,2,Andy & Sharna,,Andy & Sharna,Cha-cha-cha,Bottom Two
16,3,3,Ingo & Kym,,Ingo & Kym,Paso doble,Safe
16,3,4,Lisa & Gleb,,Lisa & Gleb,Viennese waltz,Safe
16,3,5,Kellie & Derek,,Kellie & Derek,Jive,Safe
16,3,6,Victor & Lindsay,,Victor & Lindsay,Contemporary,Safe
16,3,7,D.L. & Cheryl,,D.L. & Cheryl,Salsa,Safe
16,3,8,Jacoby & Karina,,Jacoby & Karina,Rumba,Safe
16,3,9,Wynonna & Tony,,Wynonna & Tony,Samba,Eliminated
16,3,10,Sean & Peta,,Sean & Peta,Cha-cha-cha,Safe
16,3,11,Zendaya & Val,,Zendaya & Val,Viennese waltz,Safe
16,3,12,Jacoby & Karina,,Jacoby & Karina,Group Freestyle,Safe
16,3,13,Zendaya & Val,,Zendaya & Val,,Safe
16,3,14,Alexandra & Mark,Andy & Sharna,Alexandra & Mark / Andy & Sharna / D.L. & Cheryl / Ingo & Kym / Kellie & Derek / Lisa & Gleb / Sean & Peta / Victor & Lindsay / Wynonna & Tony,,Safe
16,4,1,Sean & Peta,,Sean & Peta,Viennese waltz,Safe
16,4,2,Victor & Lindsay,,Victor & Lindsay,Paso doble,Bottom Two
16,4,3,Jacoby & Karina,,Jacoby & Karina,Foxtrot,Safe
16,4,4,Alexandra & Mark,,Alexandra & Mark,Contemporary,Safe
16,4,5,Andy & Sharna,,Andy & Sharna,Viennese waltz,Safe
16,4,6,Zendaya & Val,,Zendaya & Val,Samba,Safe
16,4,7,Ingo & Kym,,Ingo & Kym,Viennese waltz,Safe
16,4,8,D.L. & Cheryl,,D.L. & Cheryl,Foxtrot,Safe
16,4,9,Kellie & Derek,,Kellie & Derek,Rumba,Safe
16,4,10,Lisa & Gleb,,Lisa & Gleb,Cha-cha-cha,Eliminated
16,5,1,Ingo & Kym,,Ingo & Kym,Cha-cha-cha,Safe
16,5,2,Jacoby & Karina,,Jacoby & Karina,Jive,Safe
16,5,3,Victor & Lindsay,,Victor & Lindsay,Viennese waltz,Bottom Two
16,5,4,Alexandra & Mark,,Alexandra & Mark,Samba,Safe
16,5,5,Sean & Peta,,Sean & Peta,Quickstep,Safe
16,5,6,Kellie & Derek,,Kellie & Derek,Foxtrot,Safe
16,5,7,D.L. & Cheryl,,D.L. & Cheryl,Tango,Eliminated
16,5,8,Zendaya & Val,,Zendaya & Val,Argentine tango,Safe
16,5,9,Andy & Sharna,,Andy & Sharna,Paso doble,Safe
16,6,1,Zendaya & Val,,Zendaya & Val,Cha-cha-cha,Safe
16,6,2,Andy & Sharna,,Andy & Sharna,Samba,Safe
16,6,3,Sean & Peta,,Sean & Peta,Samba,Bottom Two
16,6,4,Alexandra & Mark,,Alexandra & Mark,Foxtrot,Safe
16,6,5,Ingo & Kym,,Ingo & Kym,Tango,Safe
16,6,6,Kellie & Derek,,Kellie & Derek,Quickstep,Safe
16,6,7,Victor & Lindsay,,Victor & Lindsay,Rumba,Eliminated
16,6,8,Jacoby & Karina,,Jacoby & Karina,Quickstep,Safe
16,6,9,Ingo & Kym,Jacoby & Karina,Ingo & Kym / Jacoby & Karina / Victor & Lindsay / Zendaya & Val,Team Paso doble,Safe
16,6,10,Alexandra & Mark,Andy & Sharna,Alexandra & Mark / Andy & Sharna / Kellie & Derek / Sean & Peta,Team Samba,Safe
16,7,1,Jacoby & Karina,,Jacoby & Karina,Salsa,Safe
16,7,2,Ingo & Kym,,Ingo & Kym,Rumba,Bottom Two
16,7,3,Kellie & Derek,,Kellie & Derek,Samba,Immunity
16,7,4,Andy & Sharna,,Andy & Sharna,Rumba,Eliminated
16,7,5,Alexandra & Mark,,Alexandra & Mark,Salsa,Safe
16,7,6,Sean & Peta,,Sean & Peta,Rumba,Safe
16,7,7,Zendaya & Val,,Zendaya & Val,Paso doble,Safe
16,7,1,Alexandra & Mark,,Alexandra & Mark,Cha-cha-cha,Winners
16,7,2,Andy & Sharna,,Andy & Sharna,Losers,Winners
16,7,3,Zendaya & Val,,Zendaya & Val,Jive,Winners
16,7,4,Jacoby & Karina,,Jacoby & Karina,Losers,Winners
16,7,5,Ingo & Kym,,Ingo & Kym,Rumba,Winners
16,7,6,Sean & Peta,,Sean & Peta,Losers,Winners
16,8,1,Zendaya & Val,,Zendaya & Val,Foxtrot,Safe
16,8,1,Zendaya & Val,,Zendaya & Val,,Safe
16,8,2,Sean & Peta,,Sean & Peta,Tango,Eliminated
16,8,2,Sean & Peta,,Sean & Peta,,Eliminated
16,8,3,Jacoby & Karina,,Jacoby & Karina,Viennese waltz,Safe
16,8,3,Jacoby & Karina,,Jacoby & Karina,,Safe
16,8,4,Ingo & Kym,,Ingo & Kym,Foxtrot,Safe
16,8,4,Ingo & Kym,,Ingo & Kym,,Safe
16,8,5,Kellie & Derek,,Kellie & Derek,Viennese waltz,Safe
16,8,5,Kellie & Derek,,Kellie & Derek,,Safe
16,8,6,Alexandra & Mark,,Alexandra & Mark,Argentine tango,Safe
16,8,6,Alexandra & Mark,,Alexandra & Mark,,Safe
16,9,1,Kellie & Derek,,Kellie & Derek,Argentine tango,Safe
16,9,1,Kellie & Derek,,Kellie & Derek,,Safe
16,9,2,Ingo & Kym,,Ingo & Kym,Samba,Eliminated
16,9,2,Ingo & Kym,,Ingo & Kym,,Eliminated
16,9,3,Alexandra & Mark,,Alexandra & Mark,Rumba,Safe
16,9,3,Alexandra & Mark,,Alexandra & Mark,,Safe
16,9,4,Jacoby & Karina,,Jacoby & Karina,Argentine tango,Safe
16,9,4,Jacoby & Karina,,Jacoby & Karina,,Safe
16,9,5,Zendaya & Val,,Zendaya & Val,Quickstep,Safe
16,9,5,Zendaya & Val,,Zendaya & Val,,Safe
16,10,1,Jacoby & Karina,,Jacoby & Karina,Jive,Safe
16,10,1,Jacoby & Karina,,Jacoby & Karina,,Safe
16,10,2,Alexandra & Mark,,Alexandra & Mark,Samba,Eliminated
16,10,2,Alexandra & Mark,,Alexandra & Mark,,Eliminated
16,10,3,Kellie & Derek,,Kellie & Derek,Quickstep,Safe
16,10,3,Kellie & Derek,,Kellie & Derek,,Safe
16,10,4,Zendaya & Val,,Zendaya & Val,Samba,Safe
16,10,4,Zendaya & Val,,Zendaya & Val,,Safe
16,10,5,Jacoby & Karina,,Jacoby & Karina,Cha-cha-cha Relay,Safe
16,10,6,Alexandra & Mark,,Alexandra & Mark,,Safe
16,10,7,Kellie & Derek,,Kellie & Derek,,Safe
16,10,8,Zendaya & Val,,Zendaya & Val,,Safe
16,10,1,Jacoby & Karina,,Jacoby & Karina,Salsa,Third Place
16,10,2,Kellie & Derek,,Kellie & Derek,Jive,Winners
16,10,3,Zendaya & Val,,Zendaya & Val,Jive,Runners-Up
17,1,1,Brant & Peta,,Brant & Peta,Cha-cha-cha,
17,1,2,Leah & Tony,,Leah & Tony,Foxtrot,
17,1,3,Corbin & Karina,,Corbin & Karina,Contemporary,
17,1,4,Jack & Cheryl,,Jack & Cheryl,Foxtrot,
17,1,5,Amber & Derek,,Amber & Derek,Cha-cha-cha,
17,1,6,Elizabeth & Val,,Elizabeth & Val,Contemporary,
17,1,7,Bill N. & Tyne,,Bill N. & Tyne,Cha-cha-cha,
17,1,8,Keyshawn & Sharna,,Keyshawn & Sharna,Cha-cha-cha,
17,1,9,Christina & Mark,,Christina & Mark,Contemporary,
17,1,10,Bill E. & Emma,,Bill E. & Emma,Foxtrot,
17,1,11,Valerie & Tristan,,Valerie & Tristan,Foxtrot,
17,1,12,Nicole & Sasha,,Nicole & Sasha,Cha-cha-cha,
17,2,1,Elizabeth & Val,,Elizabeth & Val,Samba,Safe
17,2,2,Christina & Mark,,Christina & Mark,Paso doble,Safe
17,2,3,Bill E. & Emma,,Bill E. & Emma,Jive,Safe
17,2,4,Jack & Cheryl,,Jack & Cheryl,Rumba,Safe
17,2,5,Keyshawn & Sharna,,Keyshawn & Sharna,Samba,Eliminated
17,2,6,Nicole & Sasha,,Nicole & Sasha,Rumba,Safe
17,2,7,Leah & Tony,,Leah & Tony,Samba,Safe
17,2,8,Bill N. & Tyne,,Bill N. & Tyne,Paso doble,Safe
17,2,9,Corbin & Karina,,Corbin & Karina,Jive,Safe
17,2,10,Valerie & Tristan,,Valerie & Tristan,Paso doble,Safe
17,2,11,Brant & Peta,,Brant & Peta,Rumba,Safe
17,2,12,Amber & Derek,,Amber & Derek,Jive,Safe
17,3,1,Leah & Tony,,Leah & Tony,Rumba,Safe
17,3,2,Corbin & Karina,,Corbin & Karina,Quickstep,Safe
17,3,3,Elizabeth & Val,,Elizabeth & Val,Foxtrot,Safe
17,3,4,Brant & Peta,,Brant & Peta,Quickstep,Safe
17,3,5,Valerie & Tristan,,Valerie & Tristan,Cha-cha-cha,Safe
17,3,6,Bill E. & Emma,,Bill E. & Emma,Paso doble,Safe
17,3,7,Amber & Derek,,Amber & Derek,Charleston,Safe
17,3,8,Jack & Cheryl,,Jack & Cheryl,Cha-cha-cha,Safe
17,3,9,Christina & Mark,,Christina & Mark,Charleston,Safe
17,3,10,Nicole & Sasha,,Nicole & Sasha,Quickstep,Safe
17,3,11,Bill N. & Tyne,,Bill N. & Tyne,Jazz,Eliminated
17,4,1,Jack & Cheryl,,Jack & Cheryl,Quickstep,Safe
17,4,2,Elizabeth & Val,,Elizabeth & Val,Argentine tango,Safe
17,4,3,Brant & Peta,,Brant & Peta,Salsa,Safe
17,4,4,Valerie & Tristan,,Valerie & Tristan,Viennese waltz,Eliminated
17,4,5,Leah & Tony,,Leah & Tony,Cha-cha-cha,Safe
17,4,6,Corbin & Karina,,Corbin & Karina,Paso doble,Safe
17,4,7,Nicole & Sasha,,Nicole & Sasha,Jive,Safe
17,4,8,Christina & Mark,,Christina & Mark,Foxtrot,Safe
17,4,9,Amber & Derek,,Amber & Derek,Tango,Safe
17,4,10,Bill E. & Emma,,Bill E. & Emma,Samba,Safe
17,5,1,Christina & Mark,,Christina & Mark,Cha-cha-cha,Eliminated
17,5,2,Jack & Cheryl,,Jack & Cheryl,Waltz,Safe
17,5,3,Leah & Tony,,Leah & Tony,Contemporary,Safe
17,5,4,Corbin & Karina,,Corbin & Karina,Foxtrot,Safe
17,5,5,Bill E. & Emma,,Bill E. & Emma,Viennese waltz,Safe
17,5,6,Nicole & Sasha,,Nicole & Sasha,Jazz,Safe
17,5,7,Brant & Peta,,Brant & Peta,Contemporary,Safe
17,5,8,Amber & Derek,,Amber & Derek,Foxtrot,Safe
17,5,9,Elizabeth & Val,,Elizabeth & Val,Jive,Safe
17,6,1,Bill E. & Emma,,Bill E. & Emma,Tango,
17,6,2,Elizabeth & Val,,Elizabeth & Val,Cha-cha-cha,
17,6,3,Leah & Tony,,Leah & Tony,Quickstep,
17,6,4,Brant & Peta,,Brant & Peta,Tango,
17,6,5,Amber & Derek,,Amber & Derek,Samba,
17,6,6,Jack & Cheryl,,Jack & Cheryl,Paso doble,
17,6,7,Nicole & Sasha,,Nicole & Sasha,Foxtrot,
17,6,8,Corbin & Karina,,Corbin & Karina,Viennese waltz,
17,6,9,Bill E. & Emma,,Bill E. & Emma,Megamix,
17,6,10,Jack & Cheryl,,Jack & Cheryl,,
17,6,11,Nicole & Sasha,,Nicole & Sasha,,
17,6,12,Corbin & Karina,,Corbin & Karina,,
17,6,13,Leah & Tony,,Leah & Tony,Megamix,
17,6,14,Elizabeth & Val,,Elizabeth & Val,,
17,6,15,Brant & Peta,,Brant & Peta,,
17,6,16,Amber & Derek,,Amber & Derek,,
17,7,1,Elizabeth & Val,,Elizabeth & Val,Quickstep,Safe
17,7,2,Brant & Peta,,Brant & Peta,Jive,Safe
17,7,3,Leah & Tony,,Leah & Tony,Salsa,Safe
17,7,4,Jack & Cheryl,,Jack & Cheryl,Jive,Safe
17,7,5,Amber & Derek,,Amber & Derek,Paso doble,Safe
17,7,6,Bill E. & Emma,,Bill E. & Emma,Quickstep,Safe
17,7,7,Nicole & Sasha,,Nicole & Sasha,Samba,Eliminated
17,7,8,Corbin & Karina,,Corbin & Karina,Cha-cha-cha,Safe
17,7,9,Bill E. & Emma,Elizabeth & Val,Bill E. & Emma / Elizabeth & Val / Leah & Tony / Nicole & Sasha,"Freestyle (Team ""Spooky BomBom"")",Safe
17,7,10,Amber & Derek,Brant & Peta,Amber & Derek / Brant & Peta / Corbin & Karina / Jack & Cheryl,"Freestyle (Team ""Foxing Awesome"")",Safe
17,8,1,Corbin & Karina,,Corbin & Karina,Argentine tango,Safe
